Gene_Symbol,Score
EPYC,0.04102406
MEG8,0.04100361
RP11-568N6.1,0.04098727
RP11-446N19.1,0.040986847
CTD-2553L13.10,0.04095272
LINC01290,0.040931366
ERICH2,0.040915005
FAM43B,0.040905852
CTD-3035K23.7,0.040902212
SYT8,0.040898938
CTD-3113P16.11,0.04089532
ZNF213-AS1,0.040871195
DBNDD1,0.04085373
TIGD2,0.04084548
CEBPB-AS1,0.04082976
CFLAR-AS1,0.04082188
RP11-1008C21.2,0.040805563
RP4-593H12.1,0.040778242
LINC00920,0.040745594
RP11-413H22.2,0.0407316
CTD-3074O7.5,0.040728144
TARID,0.0407124
AC005076.5,0.04069373
LINC00884,0.04068606
RP11-455F5.5,0.040611364
PCDH9,0.040592134
RP11-540A21.2,0.040571615
AC140912.1,0.04056566
ADORA2A-AS1,0.040558495
ZNF502,0.040547244
PRDM11,0.040537607
GATS,0.040536642
C10ORF12,0.040530212
PCDHB10,0.040476255
CTB-25B13.12,0.040453337
RP11-727F15.12,0.04043457
RP11-166P13.4,0.040374957
AXDND1,0.040353436
NBPF20,0.04034092
MPRIP-AS1,0.040330023
PCDHB15,0.040327996
ALG1L,0.040315203
KRT81,0.040293045
RP11-27M24.1,0.040291037
RP11-126K1.2,0.040280648
CCDC157,0.04027689
RNU11,0.04024836
SPATA25,0.0402335
AC137932.4,0.04020556
STK32A,0.040186223
FAM69A,0.04017327
ACRC,0.040167887
RP11-473I1.5,0.040166132
RP11-830F9.6,0.040164486
LRRC36,0.04014947
RP11-734K2.4,0.040133297
RP1-34B20.21,0.04012151
ZNF415,0.04011544
TSGA10,0.040097784
CAPN10-AS1,0.040085036
DICER1-AS1,0.040083934
RAP2C-AS1,0.04008057
AC007228.9,0.040075425
RP11-222K16.2,0.040067047
ZNF345,0.040051702
IQCD,0.040048342
GRTP1,0.04002141
RP11-159D12.2,0.04001753
LINC00891,0.040011317
RP11-452H21.4,0.039991774
ZSCAN2,0.03998535
RP5-864K19.4,0.039973773
TRABD2B,0.039968368
LETM2,0.03996825
RP11-793H13.11,0.039965574
HMGN3-AS1,0.039963316
KRBA1,0.039955594
RALY-AS1,0.03994032
CDR1-AS,0.039901767
LINC00881,0.039886735
RP11-297D21.4,0.039875638
CYB561D1,0.039874114
RP11-5C23.1,0.039872847
TMEM143,0.03982634
ZNF142,0.039811157
RP11-373D23.3,0.03980562
BCYRN1,0.039777596
RP11-195F19.9,0.03975401
TMPRSS13,0.03975273
SLC4A3,0.039750718
RP11-963H4.3,0.0397496
LINC00310,0.03974239
FLJ37035,0.039706856
ZNF256,0.03969494
PCDHGA3,0.039681286
AC104654.2,0.039678685
DMRTA1,0.039676674
RP5-1091N2.9,0.03967638
SLC46A2,0.0396756
AP001347.6,0.03962476
SAMD13,0.039612792
RP11-44N12.2,0.039588653
LINC01374,0.039523557
ZNF670,0.03951599
PDZRN4,0.039509468
EPB41L4A-AS2,0.039491266
RP3-510D11.2,0.039485015
RP11-8L8.2,0.039463826
RP11-213H15.4,0.039458573
FAM150A,0.039450634
RP11-192H23.4,0.03944584
RP11-147L13.15,0.039444003
RP11-367G6.3,0.03944384
SPATA24,0.039427523
LINC00402,0.039414354
FAM86C1,0.039413456
KIAA0825,0.03941008
IQCH-AS1,0.039402235
RP11-467D6.1,0.039396197
RP11-731C17.2,0.03937694
AC025335.1,0.039364137
IQCA1,0.039322525
C10ORF95,0.039306402
RP11-514O12.4,0.039297115
PCDHGB1,0.03929489
BZRAP1-AS1,0.039293963
GCSAM,0.039285228
RIMS4,0.0392713
SLC1A7,0.039262585
MEIKIN,0.03925769
LINC01091,0.039230123
CTC-493L21.1,0.0392301
RP11-505K9.1,0.03922753
KRT34,0.039211612
RP11-422P24.12,0.039207973
RP11-350N15.5,0.03920573
CCND2-AS1,0.039202593
LMNTD2,0.0391931
RP11-190C22.9,0.039192982
HMP19,0.03918868
CTA-384D8.35,0.03918185
POU5F2,0.039162148
ANO9,0.039150868
LINC00473,0.039150216
LINC01456,0.039145336
SLC15A2,0.039140504
C9ORF139,0.039134048
RP11-498C9.15,0.039092187
ZNF135,0.0390851
KRTAP4-1,0.03908188
AC025171.1,0.039027445
CTC-241N9.1,0.039023697
RNF208,0.039018486
AC142472.6,0.03901657
ZNF565,0.03901592
RP11-775C24.5,0.039011113
FAXC,0.039006718
CTB-138E5.1,0.038994443
RP5-882C2.2,0.038982492
ZNF319,0.038979217
RP11-273G15.2,0.038965307
ENPP5,0.038951017
SH3BP5-AS1,0.038947206
RP11-820I16.4,0.038926817
RP11-666O2.2,0.038915288
PCDHGA9,0.03890852
RP11-244H3.4,0.038898695
LINC01139,0.038886465
CCDC134,0.03886767
CTD-2547G23.4,0.038850345
DNAJC22,0.038849957
FAM231D,0.0388331
CH507-154B10.1,0.03881722
RP11-337C18.8,0.038812663
OVCH1,0.038809266
AC004947.2,0.03880069
RP11-567N4.3,0.038798984
RP11-245G13.2,0.038784143
CTD-2357A8.3,0.038781594
RP11-44F21.5,0.03875933
EPHX3,0.03875732
NBPF26,0.03875643
MAMDC4,0.03874908
RP11-597D13.8,0.03874397
FAM234B,0.03874052
RP11-166P13.3,0.038737185
C6ORF223,0.038733847
RP5-1103B4.3,0.038702883
RP5-1180E21.5,0.038652036
TMEM133,0.0386426
CH507-9B2.9,0.038624857
PCDHB4,0.038605697
TMEM56,0.038600393
ANKRD61,0.038596813
AC104655.3,0.038589858
STOX1,0.038580026
RP11-686D22.4,0.038574666
C9ORF152,0.038573332
UNC5B-AS1,0.038561232
RP13-516M14.4,0.038545072
RP11-33B1.4,0.038542133
TUB,0.03853927
MDC1-AS1,0.038528606
RP11-351D16.3,0.038473807
RP11-819C21.1,0.038449936
AC078883.3,0.038430303
ASH1L-AS1,0.038422752
TMEM155,0.0383553
PCDHGA1,0.038336527
TMEM190,0.03832988
HMSD,0.038307585
AC104820.2,0.038302988
KRBOX1,0.038296305
ISPD,0.038286157
RP11-176H8.1,0.038279127
AC137934.1,0.03826356
TMEM59L,0.038262017
AC002117.1,0.038260154
RP5-1028K7.2,0.038258497
TCFL5,0.038257632
LINC00578,0.03824583
RP11-7F17.8,0.038238436
RP11-61J19.3,0.03822118
IGHV3-49,0.038203366
ZNF699,0.03819086
XXYAC-YM21GA2.3,0.038187403
RP11-923I11.8,0.038181342
RP11-403P17.3,0.038178395
RP11-254I22.3,0.03817334
SHISA2,0.0381638
MEF2C-AS1,0.038122684
TMPO-AS1,0.038121052
RP11-215P8.3,0.038115747
ZNF470,0.038115207
RP11-378E13.4,0.038096737
ABTB2,0.03808916
RP11-392P7.6,0.038022704
UBR5-AS1,0.037998
AL133245.2,0.037994355
INTS6-AS1,0.03798852
ZNF823,0.03798713
ZNRD1-AS1,0.037981592
PCDHGA2,0.03797709
ZFAND4,0.037950166
AC006942.4,0.03793968
GOLGA8Q,0.037934545
LINC00882,0.03792745
LINC00205,0.03790667
TM4SF1-AS1,0.037890125
LINC01028,0.03787252
EFHD1,0.03787213
RP11-400N13.3,0.03786853
AFAP1-AS1,0.037859835
PPP1R3G,0.037853755
RP11-15E1.5,0.037853386
AARD,0.037823744
RP11-254F7.3,0.03781944
ASPHD2,0.03781371
RP11-797H7.5,0.03779873
AC144831.1,0.03778997
RP1-273N12.4,0.03777454
ZNF660,0.03777184
LINC01106,0.037767064
RP11-147L13.13,0.037753552
FAM92B,0.037746772
MIR4432HG,0.03771645
CECR6,0.037709624
RP13-16H11.5,0.037704952
ZNF764,0.037683446
RP11-385D13.3,0.03767755
CTB-119C2.1,0.037674423
LA16C-444G7.2,0.037646234
RP11-1149M10.2,0.037636396
RP11-295M3.4,0.037632883
AC093818.1,0.037626423
CTD-3185P2.1,0.037612155
CCDC78,0.03759456
SBK1,0.037593752
RP11-283G6.6,0.0375837
IGSF9,0.037579276
FAM86B1,0.03757785
FAM66C,0.0375737
RP11-456K23.1,0.037562806
POU6F1,0.03756178
PCNXL3,0.03755772
RP11-38C17.1,0.037557136
ZBTB5,0.03755229
CCDC152,0.0375411
ZFP41,0.03753658
PLPPR5,0.037533667
RP6-65G23.3,0.037527345
KCNT2,0.03751006
RP11-96O20.5,0.03750036
KCTD21,0.037474595
FLJ22447,0.03746426
CTC-503J8.4,0.037454087
GYLTL1B,0.03744839
RP11-528G1.2,0.0374165
CTD-2036P10.5,0.03741566
AC068831.6,0.03741319
BNC1,0.037402097
TTYH2,0.037373267
GOLGA8R,0.03736163
RP11-996F15.2,0.037346818
AC015969.3,0.03734564
EAF1-AS1,0.03733662
RP11-410L14.2,0.037336566
ZNF667,0.03733214
RP11-260M2.1,0.03731911
RP11-680F8.1,0.037317462
CDC37L1-AS1,0.03731645
CCDC184,0.037303466
RP11-354P11.3,0.0372998
XAGE3,0.03729077
FAM19A5,0.037287522
RP11-131L23.1,0.037277706
RP11-13P5.2,0.03726097
RP11-113K21.4,0.03725896
AIF1L,0.03724973
ZNF527,0.037235267
RP11-464F9.20,0.037234254
MTL5,0.0372332
RP11-88I18.2,0.037229154
PCDHB11,0.03722832
ZNF662,0.037221372
ZNF773,0.037219174
RP11-296A18.6,0.037215985
ZNF529-AS1,0.03721273
RP11-85G18.6,0.037205458
RP11-30L15.6,0.037203804
RP11-894P9.1,0.037202578
RP1-232P20.1,0.037186686
RP11-517I3.1,0.037181772
LONRF2,0.03718135
ZNF879,0.037177105
PART1,0.03716924
STXBP5-AS1,0.037151556
RP4-548D19.3,0.037136223
RP11-553L6.2,0.037123524
SVOP,0.037109323
CTC-506B8.1,0.03708763
MS4A15,0.03707266
AC008268.1,0.03707244
ZNF525,0.03706192
PCDHB5,0.03706031
LINC01215,0.037059724
FLJ12825,0.03705334
RP11-20J15.3,0.03705277
IGFN1,0.037052233
LARGE,0.037045762
RP11-295M18.6,0.03703863
AC087491.2,0.03703317
DUSP26,0.037029605
SUCLG2-AS1,0.037020564
RP11-287F9.2,0.03701765
BACE1-AS,0.037017193
TRAV30,0.03701709
RP11-151A6.6,0.037001118
XAGE1B,0.036992185
ZNF257,0.036984228
RP11-760H22.2,0.03698364
RP11-736N17.10,0.036982585
WT1-AS,0.036961608
ZNF8,0.036956266
KRT86,0.036951534
RP11-163F15.1,0.03694751
RP11-303E16.6,0.036933713
ZNF550,0.03691997
C20ORF166-AS1,0.03691478
KRT79,0.036901165
TSIX,0.036881883
RP11-756P10.2,0.036881097
AJ011932.1,0.03688013
RP11-960L18.1,0.03683785
LL21NC02-21A1.1,0.036819346
LINC00632,0.03680978
RP11-804H8.6,0.03680768
C2-AS1,0.036801226
CCDC15,0.036800016
FAM159B,0.036797326
RP11-876N24.4,0.036797147
RP11-65L3.4,0.03678924
RP11-71G12.1,0.036782656
AP003774.1,0.03678162
RMRP,0.036773365
ZNF441,0.03675996
RP11-638I2.6,0.036758844
AP000487.5,0.03675636
RP11-196G11.2,0.036748223
RP11-20I23.13,0.036744427
RP11-344B5.2,0.036736943
RP11-434H6.7,0.036735564
RP11-665C16.5,0.036731325
RP11-491H19.1,0.03672254
ZNF530,0.036722463
TCAF2,0.03671678
ZNF449,0.036696628
RP11-54O7.17,0.03668563
CTC-308K20.1,0.036681004
TRAV2,0.036679994
CCDC171,0.03667015
CTB-58E17.9,0.03666534
RP5-858B6.3,0.03664143
RP11-428J1.4,0.03663585
NRSN2-AS1,0.03663545
RP4-745K6.1,0.036631025
ANKRD20A3,0.036627643
ERICH1-AS1,0.036621016
SLC35F4,0.03661004
RP11-353N14.2,0.036604635
FAM19A2,0.036593094
ARSE,0.03658759
KRTAP16-1,0.036585808
RP11-350J20.12,0.03655588
RP11-722G7.1,0.036552135
C2ORF54,0.036544368
ZDHHC15,0.036544148
LINC01239,0.0365345
RP11-128M1.1,0.036523357
CACNA1C-AS1,0.036522273
UCKL1-AS1,0.03651018
RFX8,0.036508072
RP3-483K16.4,0.03650523
RP11-513M16.8,0.036496535
RP11-66B24.4,0.036488663
LA16C-380H5.3,0.036488064
DGUOK-AS1,0.036476642
CSRNP3,0.036469094
PLEKHN1,0.03646525
RP11-76P2.4,0.036460154
RP11-408A13.4,0.03646014
RP11-474O21.5,0.036459308
CTD-2020K17.4,0.036457222
AC012360.6,0.036455933
RP11-462P6.1,0.036452256
RP11-85A1.3,0.036442343
LRRC75B,0.036441207
RP11-849H4.2,0.03643141
CTB-55O6.8,0.036430083
RP11-398E10.1,0.036422424
HIGD2B,0.03641723
IRG1,0.036414336
RP1-187B23.1,0.03641426
RP11-724N1.1,0.03641344
TREX2,0.036406543
ZNF737,0.036405943
RP5-1112D6.4,0.03640445
EPPK1,0.036396973
ZNF540,0.036393218
RP3-399L15.3,0.036390662
LACTB2-AS1,0.03638325
RP11-774O3.3,0.036382068
RP13-942N8.1,0.0363793
ASB15,0.0363773
HIST1H2BJ,0.036376543
RP11-531A24.3,0.03637109
KB-1507C5.3,0.03636716
CH507-9B2.5,0.036332823
GPR150,0.036325015
CCBL1,0.03632188
AC011043.1,0.036320575
RP11-380B4.3,0.036316894
LINC01354,0.036305748
RP11-95H3.1,0.036299083
NALCN-AS1,0.036292847
FAM161B,0.036283
FAM78B,0.036280908
AC116366.5,0.036275737
RP11-872J21.3,0.036273144
CFAP73,0.03626837
VNN3,0.036251657
LINC01395,0.03624984
LINC00636,0.0362454
RP3-402G11.26,0.036236864
AC069513.4,0.03623129
SERPINB9P1,0.036229335
TRAV27,0.03621884
C6ORF118,0.036216088
LINC00115,0.03619759
HRASLS,0.036196485
LINC01249,0.03618492
LINC01589,0.036181282
SPIN2A,0.03617376
ZNF551,0.036157586
RP11-346L1.2,0.03615105
RP4-535B20.1,0.036148082
ZNF749,0.036141805
RP11-40E6.2,0.03614085
RP11-631N16.4,0.036137227
KIAA0895,0.03613504
PMFBP1,0.03613438
RP11-483L5.1,0.03612147
HHIPL1,0.036112197
CDKL4,0.036096312
GLB1L2,0.036087353
RP5-940J5.9,0.03607431
PRR34,0.036068667
XXBAC-BPG32J3.19,0.03606668
RP11-384J4.2,0.03606447
ZNF606,0.03605612
CTD-3220F14.3,0.03603648
RP1-244F24.1,0.036031745
AC097495.2,0.036024585
RP11-506M12.1,0.036012813
IGLV1-40,0.036012538
RP11-1260E13.1,0.03601082
CTD-2256P15.2,0.035998803
AC008271.1,0.035995554
GS1-204I12.4,0.035992138
RP11-539L10.2,0.03599038
FAM216B,0.035971913
SH3RF3-AS1,0.035969805
CTC-431G16.2,0.035969436
RP3-382I10.7,0.035964757
OSBPL10-AS1,0.035958372
CTD-2267D19.3,0.035955884
FAM221B,0.035954557
ZNF850,0.03595399
ZNF793-AS1,0.03595234
RP11-434B12.1,0.03594618
RP1-269M15.3,0.035936225
RP11-109E24.1,0.035931777
RP4-613A2.1,0.035929345
RP11-278H7.4,0.03592204
GRM5-AS1,0.03591221
HOXD-AS2,0.03591166
C4ORF47,0.035911594
RP11-16E12.1,0.035910808
KLRC4-KLRK1,0.035901632
FAM227A,0.035869926
RP11-60L3.1,0.03586206
RP11-388P9.2,0.03582483
PRR29,0.03579833
RP11-706O15.1,0.035789557
CASC10,0.03578607
RP11-110G21.1,0.03578105
RP11-588H23.3,0.03577959
TMEM132C,0.035773482
RP11-403B2.6,0.035771433
RP11-182J1.3,0.035759963
TBC1D26,0.035744637
SALRNA2,0.03574276
RP11-263K19.4,0.03573797
LINC01500,0.035737142
TCF24,0.035735603
RP11-462B18.2,0.035726268
CTC-338M12.5,0.035721555
RP11-354P11.4,0.035699528
LRRN2,0.035694722
RP11-60A8.1,0.0356751
LINC01166,0.035667446
FAM83E,0.035666622
FAM83F,0.03566504
RP11-334J6.6,0.035658807
RP11-4B16.3,0.035648976
RP3-438O4.4,0.035647206
RP11-81K13.1,0.035644658
TNK1,0.035635907
RP11-91J19.3,0.035634037
RP11-385F7.1,0.0356315
IGHV2-5,0.035628665
CASC5,0.03561611
FAM111B,0.035602707
ANKHD1-EIF4EBP3,0.035594363
RP11-23P13.6,0.03559006
CH507-9B2.1,0.035589136
MEG9,0.035588235
PCBP3,0.03556959
HAS2-AS1,0.035567928
ZNF404,0.03555519
RP11-609N14.1,0.03553886
RP11-143M1.3,0.035537906
RP11-306G20.1,0.03553683
RP1,0.03553218
RP11-154H23.3,0.0355312
CTB-113D17.1,0.035529964
RP3-428L16.2,0.035516478
RSPH10B2,0.035512574
DNAJC27-AS1,0.0355049
CTA-221G9.11,0.03550269
CTB-50L17.14,0.035500236
USP46-AS1,0.03548639
EIF2B5-AS1,0.035475492
FBXL19-AS1,0.035474233
STX17-AS1,0.03547088
CTD-3064H18.2,0.035461087
ZNF155,0.03545934
LCNL1,0.035458583
RP11-76E12.1,0.03544181
TMEM196,0.03542321
FAM171A2,0.03542031
ZNF596,0.03542023
C9ORF106,0.035412062
CTD-2194D22.3,0.03540621
ZNF341,0.03540034
RP11-179B2.2,0.03540022
AC002456.2,0.035399824
RP11-180C16.1,0.03539739
AF213884.2,0.035387576
RIMS3,0.03538453
PGLYRP2,0.035382997
RP11-103H7.3,0.035379242
RP5-862P8.2,0.035374835
HIST1H3A,0.035355847
C1ORF168,0.03535063
MPZ,0.035341807
CTD-2036P10.3,0.035337314
LINC00323,0.035326045
RP11-91J3.3,0.035323497
AADACL2,0.03532209
BCL2L15,0.035315428
FAM178B,0.035301495
RNF182,0.035298258
SLC35F3,0.035295483
RUFY4,0.03529511
SDK2,0.03528925
RP11-128A17.1,0.03527264
ADPRHL1,0.035272237
RP11-493L12.4,0.03525601
AP006621.8,0.03525559
RP5-881L22.5,0.035250075
ZFP69,0.035247445
TMPRSS12,0.035246518
ABCA13,0.03524599
IGKV1D-43,0.035240956
ABC12-49244600F4.4,0.03523844
RP11-265P11.1,0.03523197
LINC01526,0.03522286
PCOLCE-AS1,0.035220295
RP11-166O4.6,0.03520512
RP11-367J11.3,0.035204988
MAMSTR,0.035203747
RP13-616I3.1,0.035201028
RP11-96D1.11,0.035192247
LINC01501,0.03518904
RP11-6O2.2,0.035188954
RP11-311F12.1,0.03518179
C10ORF107,0.035176963
RP11-156K13.3,0.035153337
OSMR-AS1,0.035153273
CTB-12O2.1,0.035148334
RP5-1148A21.3,0.035141192
RP11-356K23.2,0.03514022
RP11-165A20.3,0.03513203
PCDHB2,0.0351317
CD164L2,0.035129625
RP11-417E7.2,0.03512934
RP11-305L7.3,0.03512709
ZNF251,0.03512667
RP11-676J12.4,0.035123833
AC005609.20,0.035115454
AC079145.4,0.035112776
RP11-7F17.3,0.03510803
CEP83-AS1,0.035107054
RP11-342M1.3,0.03510645
METTL24,0.03510558
RP11-459I19.1,0.03510022
PCDHGB2,0.035092875
AF131215.8,0.035092153
GLTPD2,0.035091024
LINC00243,0.03508994
DKFZP779M0652,0.035089362
KB-173C10.1,0.035086524
ALPK2,0.035082716
RP11-273B20.1,0.035081662
AC005262.2,0.03507871
RP11-624D11.2,0.035064645
KRT80,0.03506359
RP11-46H11.12,0.035062697
C3ORF49,0.0350573
TRAV8-3,0.035053574
SEPT14,0.03503326
RP11-402P6.11,0.03503287
GPR63,0.035031676
SPATA12,0.035010982
AC005330.2,0.035009127
CTD-2298J14.2,0.035003107
RP11-147L13.12,0.034996152
RP11-191N8.2,0.03499362
LRRN1,0.034993254
RP11-530C5.2,0.03498326
LOXL1-AS1,0.03497731
CHODL,0.034972217
SFXN2,0.034972023
ZNF841,0.034968883
RP11-1223D19.1,0.034967683
LINC00544,0.03496568
ZFY-AS1,0.034959413
LMTK3,0.034953512
RP11-655C2.3,0.03494732
CH507-9B2.3,0.034946203
MANEA-AS1,0.03493915
MAFTRR,0.034927953
RP11-159F24.5,0.03492446
RP11-167B3.2,0.034919873
RP11-866E20.3,0.034918036
CBWD7,0.034916107
BRWD1-AS2,0.034915294
RP11-693J15.6,0.034913577
ZKSCAN2,0.034912303
RP11-100L22.1,0.034911387
RP11-43F13.3,0.034887042
RP11-677M14.7,0.034884218
RNF215,0.034879647
RP11-513G11.4,0.034874056
RP11-768B22.2,0.034864902
AC114730.7,0.03486017
LINC01136,0.034849524
MBLAC1,0.03484536
CUX2,0.03483966
CTA-276F8.1,0.034836523
DZANK1,0.034833807
DNAH1,0.03483336
LINC00304,0.034826454
C18ORF54,0.034825798
CTD-2246P4.1,0.034825567
AC011288.2,0.03482052
RP11-336K24.12,0.03481699
LINC00922,0.034815084
TMEM178A,0.03481383
RP11-214N9.1,0.0348078
IGLV2-14,0.034804404
ZNF862,0.034803778
RP11-639B1.1,0.03480042
TOLLIP-AS1,0.03479565
RP11-552D4.1,0.0347924
C16ORF59,0.034789443
AP000432.2,0.03478744
SPANXB1,0.034786616
DLEU7-AS1,0.034775484
THRIL,0.0347753
TRIM61,0.03477292
XX-C2158C12.2,0.03477277
RP11-153K16.1,0.03477017
RP11-73M14.1,0.034767877
FAM64A,0.034760408
RP11-626H12.2,0.034754828
TRAV4,0.034745403
CPNE9,0.034744952
AC009404.2,0.034740247
ZBTB39,0.034736104
RP11-264B14.1,0.034733947
RP11-804A23.4,0.034731768
AC007950.2,0.034719236
RP3-486I3.7,0.034711428
BRINP3,0.034709655
AC009005.2,0.03470422
FAM71E1,0.034701575
RP11-75L1.1,0.034697715
ZNF329,0.034691427
HIST1H2BH,0.03468939
RP11-770J1.5,0.0346891
RP11-342K6.1,0.034676157
OXER1,0.034675866
EFCAB8,0.034674674
RP11-489O18.1,0.034668557
LINC01252,0.034660883
IPO9-AS1,0.0346605
RP11-315I20.1,0.034651887
RP11-452L6.5,0.034651004
ZBTB49,0.034639645
RP11-326C3.11,0.03463598
LA16C-390H2.4,0.03463461
CTD-2232E5.2,0.034633085
RP11-471B22.3,0.034631923
SERPINB7,0.03462998
RP3-393E18.2,0.034626253
HIST1H2AG,0.034615017
RP11-63L7.5,0.034611
AC090617.1,0.034605987
CTD-2540B15.11,0.03460567
CTC-1337H24.3,0.03459831
RP11-243M5.1,0.034596343
CTD-3088G3.8,0.034594543
RP11-135A1.3,0.034590364
AKAP2,0.0345903
AP000696.2,0.03458999
CTB-133G6.1,0.03458522
RP11-368I23.2,0.034565315
RP11-253E3.3,0.034562863
RP4-594I10.3,0.034557365
ZNF503-AS1,0.034552447
PRDM10,0.03455212
AC011893.3,0.034543492
OVOS2,0.034542087
RIIAD1,0.034541238
ZNF831,0.034536444
ZNF222,0.034534756
PLEKHM3,0.03453382
SERTM1,0.034528986
RP11-337L12.1,0.034528013
LINC01063,0.034523495
CTA-342B11.1,0.03452267
RP11-160E2.19,0.034519836
FAM132A,0.034518424
AC005808.3,0.03451513
RP11-513M16.7,0.03450393
AC093495.4,0.034501053
GML,0.034500644
C6ORF163,0.034499664
PLEKHG4B,0.03449888
AC010761.13,0.034497704
AC002310.12,0.03449634
CTD-2540F13.2,0.034490205
RP3-431P23.5,0.034485184
ZNF625,0.03448433
AC005013.5,0.034483414
C3ORF52,0.034482338
AC005540.3,0.034478806
RP11-32B5.7,0.03447405
RP11-219A15.1,0.034470905
CTD-2194A8.2,0.034469686
RP11-3B7.1,0.034469485
RP11-567M16.6,0.034468163
RP11-250B2.5,0.034465924
CTC-537E7.3,0.034463104
PLCG1-AS1,0.03445765
NAP1L3,0.03445379
AC015933.2,0.034441907
RP11-768G7.3,0.03443691
HIPK1-AS1,0.03443686
AC159540.2,0.03443165
CTC-444N24.6,0.034430623
RP11-6J21.2,0.03442829
LINC00160,0.034427226
RP11-433J8.2,0.034421407
THSD7B,0.034420475
RP11-410N8.3,0.03441709
RP11-416I2.1,0.034408595
RP11-89M22.3,0.034408532
TMEM130,0.03440755
RP11-50I19.2,0.034406118
RP4-765H13.1,0.034396466
NXPE4,0.034392253
PHKA1-AS1,0.03438961
C16ORF46,0.034386806
AC005082.12,0.034386765
CTC-523E23.1,0.03438572
RP5-968D22.1,0.034384463
ZNF845,0.03438262
AC138969.4,0.034375645
CEACAM19,0.034369133
ZNF724P,0.034361355
FRGCA,0.034355573
STEAP1B,0.034350693
RP11-1042B17.3,0.03434912
SATB2-AS1,0.034348898
MANEAL,0.03433468
FOXD3-AS1,0.034334026
RP3-467K16.4,0.034332883
AC073283.4,0.03432753
TMEM132E,0.034317963
RP11-114G22.1,0.034311153
PPP1R26-AS1,0.03430513
IGHV3-23,0.034305096
RP11-553A10.1,0.034303933
KIAA1958,0.03430109
CH17-360D5.2,0.034300603
RP4-563E14.1,0.034298766
RP11-218M22.2,0.03429132
CTB-55O6.13,0.03428615
LATS2-AS1,0.03428243
RP11-111K18.1,0.03427679
BX255923.3,0.03427612
RP11-473M20.16,0.03427203
CCDC138,0.03425889
ARHGAP33,0.034258023
C22ORF31,0.034257907
LHX5-AS1,0.03425723
CTB-25B13.5,0.034253027
RP11-115D19.3,0.03424778
BACH1-IT2,0.03424453
RP3-448I9.2,0.03424289
CDC42BPG,0.03424079
FOXD4,0.034234565
RP11-473M20.5,0.03422865
RP11-29B2.6,0.034225527
IGFBP7-AS1,0.03422232
RP11-78C3.1,0.034221947
RP11-849H4.4,0.03422126
RP11-840I19.3,0.03421903
RP11-806H10.4,0.034218825
ZNF549,0.034216158
KRT36,0.034214925
RP11-1102P16.1,0.034211386
RP11-46C24.3,0.034206323
AC079466.1,0.034201868
CFAP157,0.034191124
RP11-62F24.2,0.0341857
RP1-27K12.2,0.034177456
AC005358.3,0.034176294
IGKV4-1,0.03417229
AC005487.2,0.03417129
ELFN1,0.034163747
RP11-132N15.3,0.034160204
U47924.31,0.034158207
CTA-286B10.7,0.034158103
KRT73,0.034155942
AC145212.2,0.034152426
AC005197.2,0.034144502
RP11-521B24.5,0.034127727
CCDC37-AS1,0.03412216
C2ORF82,0.03411938
LINC00332,0.034118704
LINC00482,0.03411184
RP11-632L2.2,0.034107096
TMEM52,0.03410521
CTD-2007H13.3,0.034101937
C8ORF34,0.03410183
RP11-440I14.2,0.034099154
UNC93A,0.034097202
RP11-479O16.1,0.034092017
TCHHL1,0.034084387
RP11-482E14.1,0.034083314
RP11-342D14.1,0.034082096
RP11-346D19.1,0.034079276
SLC45A1,0.034079112
AC012445.1,0.034077577
RP11-370I10.12,0.034071244
RP11-85B7.4,0.03406465
PCDHGB6,0.034062114
RP11-789C1.2,0.034058057
LINC00910,0.03405738
RP11-317G6.1,0.034056827
AC002064.5,0.034039807
CIB4,0.034039784
LINC00857,0.03403402
CTD-2144E22.5,0.03403193
RP11-94A24.1,0.034020185
CACNA1G-AS1,0.034015905
WDR38,0.03401569
RP11-885N19.6,0.034013826
RP3-324O17.8,0.03401273
RP3-475N16.1,0.03401139
POU6F2-AS2,0.03400856
TRAV13-2,0.03400819
RP11-302L19.3,0.034004603
RP11-674P19.2,0.033999395
RP1-286D6.5,0.033995055
TRIML2,0.033994745
RP11-348F1.3,0.03399382
RP11-977G19.14,0.033989303
PRRT3-AS1,0.033985656
RP11-69I8.3,0.033985212
C3ORF80,0.0339816
SAMD10,0.033978783
CTA-390C10.9,0.033978112
AC005339.2,0.033976536
SPTY2D1-AS1,0.033971217
WASIR2,0.03396538
RP11-723O4.6,0.033963785
CAPN13,0.033962917
RP11-187O7.3,0.03396001
BARX2,0.033959053
CTC-523E23.11,0.033957664
CTB-152G17.6,0.033954084
JMJD1C-AS1,0.033953693
RP11-505E24.2,0.033951275
RP11-309N24.1,0.033946615
RP11-325F22.2,0.033941597
RP1-32I10.10,0.033939295
RP11-173C1.1,0.0339334
CCDC81,0.033932213
CTD-3037G24.5,0.03392958
LINC01219,0.033929437
TRBV18,0.03392397
LINC00890,0.03392246
RP5-1052I5.2,0.033919767
RP11-440L14.1,0.033918474
TUSC5,0.03391841
C8ORF87,0.033915654
RP3-471C18.2,0.033909515
RP11-428G2.1,0.033908036
AC016910.1,0.033906903
RP11-314M24.1,0.03390507
LINC01010,0.033900224
CTD-2503O16.4,0.033895306
RP11-61G19.1,0.033891987
GS1-259H13.2,0.033890925
RP13-714J12.1,0.03388989
