Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021::regulation of phosphatidylinositol 3-kinase activity (GO:0043551),0.551155512406972,1.1231855109986897,0.2066365007541478,0.197711909661913,1.0,9/12,29.65%,CCR7;CCL21;CCL19;RUBCN;PIK3R4;ATG14;PIK3IP1;DAB2IP;AMBRA1
prerank,GO_Biological_Process_2021::regulation of axon extension (GO:0030516),0.4975485826322032,1.1231404205298954,0.1385692846423211,0.1977120335952819,1.0,22/31,35.17%,CTTN;DBN1;APOE;TWF2;SIN3A;SEMA3A;KIAA0319;LIMK1;DBNL;L1CAM;NTN1;SEMA3G;PTPRS;DNM2;RTN4R;MACF1;GOLGA4;ZFYVE27;NRCAM;TRIM46;MAP2;OLFM1
prerank,GO_Biological_Process_2021::cellular response to nitrogen compound (GO:1901699),0.5398807534600772,1.1230975969182169,0.2134605725765946,0.1977208286256377,1.0,12/14,36.27%,DAXX;HSF1;TIMELESS;FMR1;EPG5;ATRX;DDX11;NSMCE3;BLM;RIOK3;PDE12;DDI2
prerank,GO_Biological_Process_2021::positive regulation of ubiquitin-protein transferase activity (GO:0051443),0.5033067137736704,1.1229153923885378,0.138,0.1980108132242524,1.0,26/28,45.36%,PTEN;SKP1;ARRDC4;RAB1A;UBE2N;PINK1;FBXW7;AXIN1;BTRC;TRIB3;CDC20;UBE2L3;UBE2C;GOLGA2;PIN1;BMI1;ARRDC3;GORASP1;UBE2S;DCUN1D4;CDC14B;TOPORS;DCUN1D1;DCUN1D5;FZR1;DCUN1D3
prerank,GO_Biological_Process_2021::sodium ion homeostasis (GO:0055078),0.5514807953921815,1.1229108556267802,0.21579476861167,0.1979396896171743,1.0,9/12,27.90%,ATP12A;ATP1B2;ATP1A4;SLC9A1;ATP1A3;NEDD4L;SLC8A1;TFAP2B;ATP1B1
prerank,GO_Biological_Process_2021::glycerophospholipid metabolic process (GO:0006650),0.4734343495364859,1.1228873382850495,0.052,0.1979004463639924,1.0,66/70,51.06%,CETP;APOA5;LCAT;PON1;PLCG1;SERINC1;APOA1;PLEK;PLA2G3;PLA2G1B;PNPLA6;PLA2G2D;PLCB1;PLA2G15;PLCB3;PLA2G6;CLN3;GPCPD1;PLCD1;SYNJ1;PLA2G4B;PLCB2;PLA2G4E;PLA2G4D;GDPD1;GDPD3;PRDX6;PDXP;PIGA;GPLD1;PAFAH1B1;PLA2G4F;PNPLA3;PIP5K1A;CPNE3;PLA1A;PLA2G4C;PIGC;ABHD12;PIGL;DGKH;SMPD4;CRLS1;ABHD3;DPM2;ABHD6;AGK;PIGP;GDE1;CPNE1;PIGV;PIGQ;PIGM;PIGB;PGP;PIGF;PIGH;PIGW;PIGG;PIGZ;FAR1;ABCA3;IP6K3;PIGN;SERINC5;PIGX
prerank,GO_Biological_Process_2021::negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804),0.5436997617969733,1.1228578381880032,0.2201511335012594,0.1978795558245736,1.0,12/13,44.83%,ADIPOQ;APOA1;CARD8;CARD16;PTPN2;F2RL1;PYDC1;TRAIP;GPS2;RFFL;PELI3;CCDC3
prerank,GO_Biological_Process_2021::positive regulation of organelle assembly (GO:1902117),0.4919178795863832,1.1223803369120633,0.115,0.198721646210386,1.0,33/37,46.69%,CAPG;LCP1;SDCBP;RALB;PDCD6IP;G3BP1;CNOT1;DYNC1H1;CNOT6L;FSCN1;G3BP2;NUP62;ASAP1;CROCC;STX18;ARHGAP35;PIP4K2B;SH3GLB1;PIP4K2A;BBS4;CNOT2;RAB3GAP2;CCDC88A;CNOT6;RAB3GAP1;PIP4K2C;NUMA1;LRSAM1;CEP120;GPSM2;CCP110;SPAG5;KCTD17
prerank,"GO_Biological_Process_2021::nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)",0.5657435129740518,1.122360834453778,0.2387227572225038,0.1986781130093396,1.0,10/10,43.45%,SKIV2L;EXOSC6;EXOSC8;EXOSC7;EXOSC4;EXOSC3;EXOSC5;EXOSC2;EXOSC9;TTC37
prerank,GO_Biological_Process_2021::regulation of protein sumoylation (GO:0033233),0.5449619051807655,1.12234373713717,0.2188755020080321,0.1986277776891139,1.0,12/13,39.90%,PIAS3;RASD2;PARK7;PIAS1;UBA2;CAPN3;RWDD3;SAE1;ZMIZ1;PIAS4;GNL3;MUL1
prerank,GO_Biological_Process_2021::positive regulation of cytokinesis (GO:0032467),0.5080843573290765,1.1222302529437234,0.1535,0.1987620088915722,1.0,19/25,37.92%,CXCR5;RHOA;CDC42;CUL3;SVIL;MRGPRX2;GIPC1;CDC6;PKN2;KIF23;CIT;CSPP1;SPAST;PKP4;ECT2;KIF14;CENPV;CDC25B;CDC14B
prerank,GO_Biological_Process_2021::regulation of cholesterol metabolic process (GO:0090181),0.5209625717032434,1.121980374224484,0.1835,0.1991537226020799,1.0,17/19,44.45%,GNB3;CES1;ACADL;APOE;KPNB1;SREBF1;RAN;ACADVL;SREBF2;LDLRAP1;MBTPS1;LPCAT3;TTC39B;MBTPS2;ABCA2;DGKQ;FMO5
prerank,GO_Biological_Process_2021::amino sugar metabolic process (GO:0006040),0.5647369671581217,1.1218935067627311,0.2272957889396245,0.1992480685115581,1.0,8/10,35.71%,GFPT2;GFPT1;GNE;CSGALNACT1;ST3GAL1;B4GALNT2;ST6GAL1;EXTL2
prerank,GO_Biological_Process_2021::positive regulation of signaling (GO:0023056),0.4973577580662061,1.1218130886758824,0.1225612806403201,0.1993387250406841,1.0,27/32,44.40%,ADIPOQ;EDN1;HCRT;GATA3;ILK;DLG4;ANXA2;SYT1;TBX5;VAMP3;EDN3;NSF;WLS;RAB29;NMB;RIMS2;KCTD13;HOMER1;SCRIB;CLSTN2;RIMS1;GRIK2;INPP5F;BVES;NMU;PTPN23;CDKN2AIP
prerank,GO_Biological_Process_2021::interstrand cross-link repair (GO:0036297),0.4818125212228021,1.121705497709059,0.087,0.1994768718089582,1.0,47/50,50.75%,UBA52;UBB;VCP;RAD51;FANCC;UBC;FANCD2;FANCI;RNF168;EME1;FANCA;FANCM;FANCG;ERCC1;RAD51AP1;RPA2;DCLRE1C;ATRIP;UBE2T;USP1;SLX1A;NEIL3;XRCC3;FANCF;XPA;NUCKS1;FANCE;RNF8;RPA1;MUS81;FAAP100;FANCB;WDR48;FANCL;FAAP20;SLX4;MSH6;ERCC4;FAAP24;POLN;MCM8;MCM9;FAN1;RPA3;DCLRE1A;DCLRE1B;RFWD3
prerank,GO_Biological_Process_2021::dolichol-linked oligosaccharide biosynthetic process (GO:0006488),0.5227735951083567,1.121332640780866,0.1887831747621432,0.200121038738812,1.0,17/17,47.76%,ALG6;DOLPP1;ALG12;ALG13;ALG3;ALG2;NUS1;ALG8;DOLK;ALG14;ALG1;DPAGT1;MPDU1;ALG9;SRD5A3;MVD;DHDDS
prerank,"GO_Biological_Process_2021::maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",0.5053678428761647,1.121001198571928,0.1445,0.2006820734315852,1.0,26/26,49.52%,RPS14;RPS21;PWP2;RPP40;ABT1;NOL10;MRPS11;TSR2;DCAF13;WDR46;NGDN;UTP3;UTP20;UTP6;RRS1;KRI1;BMS1;TBL3;DHX37;HEATR1;UTP4;NOP14;RRP36;HELB;TSR1;NOP9
prerank,GO_Biological_Process_2021::chondroitin sulfate proteoglycan metabolic process (GO:0050654),0.5617204332353972,1.1207257301233735,0.2321428571428571,0.2011610778375068,1.0,8/10,33.17%,DSE;XYLT1;CSGALNACT1;XYLT2;B3GAT2;B3GAT1;CSGALNACT2;PXYLP1
prerank,GO_Biological_Process_2021::mRNA modification (GO:0016556),0.515039314390315,1.1205762317857226,0.171,0.2013774200271293,1.0,21/21,48.54%,DKC1;PUS7;METTL8;ZC3H13;CBLL1;WTAP;METTL16;TRMT10C;METTL14;TRMT6;METTL3;TRUB1;NSUN2;PUS3;PUS1;TRUB2;CMTR1;TRMT61A;TRMT61B;RPUSD2;PCIF1
prerank,GO_Biological_Process_2021::neurotransmitter transport (GO:0006836),0.4783468079659075,1.120406625014413,0.0815,0.2016266365604954,1.0,42/57,37.44%,GAD1;GLS2;STX1A;RAB3A;DVL1;SYT1;STXBP2;GLUL;CPLX1;DNAJC5;SLC22A2;SYN1;SYNJ1;CASK;SNAPIN;SLC1A2;NAAA;PDZD11;SLC1A1;SLC17A7;SLC32A1;SYN2;SLC1A6;STXBP1;SLC1A3;UNC13A;SNPH;NRXN1;SLC22A3;STXBP3;SLC18A3;SLC29A2;SLC17A8;UNC13B;SLC28A2;PPFIA4;SYN3;PPFIA3;RIMS1;SLC38A2;PPFIA1;SLC38A1
prerank,GO_Biological_Process_2021::regulation of G2/M transition of mitotic cell cycle (GO:0010389),0.4663352051733599,1.119960287330768,0.0375,0.2024406357523143,1.0,86/96,49.13%,SKP1;PSMB2;PSMA2;CUL1;PSMA8;PSMB4;YWHAE;CCNB1;FHL1;RAB11A;DCTN2;DYNC1I2;CDC25C;PSMF1;DCTN1;PSMD5;YWHAG;PSMD9;DYNC1H1;PPP2R1A;DYNLL1;DCTN3;DTL;CSNK1D;MECP2;PSME2;ACTR1A;PSME1;VPS4B;PSME3;PAFAH1B1;HMMR;CDC25A;CNTRL;RAD51B;MAPRE1;PSME4;PRKAR2B;CETN2;CEP135;FBXO5;PCNT;TUBG1;NEK2;OFD1;SSNA1;PSMD10;FBXL7;HAUS8;AKAP9;KIF14;HAUS7;HAUS6;NINL;CDC25B;HAUS3;HAUS1;PCM1;CKAP5;NDE1;CDK5RAP2;CEP290;SFI1;CEP152;HAUS5;CCP110;ODF2;CEP63;SDCCAG8;GPR132;CENPJ;CEP72;CEP78;TPX2;CEP57;USP47;PINX1;AVEN;RAD51C;CEP250;HAUS2;RCC2;CLASP1;CENPF;CEP164;NEDD1
prerank,GO_Biological_Process_2021::histone H3 acetylation (GO:0043966),0.4892376868312585,1.1199553470431758,0.11,0.2023712283213743,1.0,39/39,51.16%,SPI1;LEF1;LDB1;MAP3K7;KAT2A;BRCA2;SUPT3H;TAF5;TAF12;TAF9;WDR5;PER1;KAT2B;TADA3;TAF10;DR1;MEAF6;TRIM16;MBIP;SGF29;KAT6A;ING4;ING5;KAT6B;TADA1;PHF14;KAT7;NAA60;TAF6L;YEATS2;SUPT7L;TADA2A;TAF5L;JADE1;BRPF3;BRPF1;BRD1;JADE2;JADE3
prerank,GO_Biological_Process_2021::cellular response to misfolded protein (GO:0071218),0.5197004018182023,1.1196890498325855,0.1840920460230115,0.2028101940680505,1.0,18/19,45.27%,VCP;STUB1;TOR1A;CUL3;DERL1;ATXN3;RNF5;AUP1;BAG6;UGGT1;UBE2W;DNAJB12;DNAJB14;RNF126;UGGT2;DNAJC18;RNF185;POMT2
prerank,GO_Biological_Process_2021::regulation of cholesterol transport (GO:0032374),0.5216550811017888,1.119645694583117,0.1836836836836836,0.2028154820903305,1.0,13/18,34.34%,APOA2;CETP;APOA5;APOC2;APOA1;APOC1;ABCA8;LIPG;LAMTOR1;OSBPL6;YJEFN3;TTC39B;NUS1
prerank,GO_Biological_Process_2021::sensory perception of sound (GO:0007605),0.4715760089788836,1.1196368565958017,0.061,0.2027516050535282,1.0,40/69,27.92%,ATP6V1B1;ATP6V0A4;SNAI2;MYH14;CCDC50;MYO3A;MYO7A;MYO3B;ESPNL;LRP2;MARVELD2;TFAP2A;EPS8L2;WFS1;CRYM;MYO1A;WDR1;ALDH7A1;GRAP;TIMM8B;CLIC5;SPTBN4;TIMM13;SERPINB6;DCDC2;TIMM10;USH2A;ATP2B2;TIMM9;SLC26A5;USP53;PAX3;LOXHD1;TBX1;LRTOMT;TPRN;NIPBL;KCNE1;MKKS;HOMER2
prerank,GO_Biological_Process_2021::rRNA catabolic process (GO:0016075),0.5302803427335494,1.1190966220415604,0.1932899349023535,0.2037633408726031,1.0,16/16,47.01%,SLFN13;XRN1;ERN2;DEDD2;EXOSC6;EXOSC8;PELO;DIS3;EXOSC7;EXOSC4;EXOSC3;EXOSC5;EXOSC2;EXOSC9;EXOSC10;DIS3L
prerank,GO_Biological_Process_2021::heme biosynthetic process (GO:0006783),0.5150420442645176,1.118877760788899,0.1740870435217608,0.2040862091018194,1.0,19/20,46.38%,ALB;ALAS2;FXN;ABCG2;COX15;COX10;NFE2L1;FECH;ABCB6;ALAS1;PPOX;PGRMC1;UROD;ABCB10;HMBS;UROS;CPOX;SLC25A38;ALAD
prerank,GO_Biological_Process_2021::translesion synthesis (GO:0019985),0.4932932522269042,1.1185379815450116,0.1195,0.2046779456903496,1.0,33/34,50.57%,UBA52;UBB;VCP;TRIM25;ISG15;UBE2L6;UBC;DTL;REV3L;ZBTB1;PCNA;POLDIP2;PRIMPOL;PARP10;RFC3;RPA2;USP10;RFC5;RFC4;NPLOC4;REV1;POLI;RPA1;MAD2L2;FAAP20;POLK;POLN;SPRTN;RCHY1;POLH;RPA3;RFC2;RFC1
prerank,GO_Biological_Process_2021::regulation of ERAD pathway (GO:1904292),0.5521270844596002,1.1183770398090065,0.2315470171890798,0.2049121830402575,1.0,11/11,44.81%,RNFT1;ATXN3;AQP11;BAG6;UBXN1;USP25;HERPUD1;USP13;USP19;TMEM259;RNF185
prerank,GO_Biological_Process_2021::double-strand break repair via nonhomologous end joining (GO:0006303),0.4814915039208114,1.1181543082157197,0.1105,0.2052780962789592,1.0,47/48,50.70%,DNTT;UBE2N;BRCA1;ATM;NHEJ1;SUMO1;XRCC6;POLB;HERC2;KAT5;RNF168;UBE2V2;BARD1;ERCC6;UVRAG;HMGB2;XRCC5;BRCC3;ERCC1;POLQ;PRPF19;DCLRE1C;NBN;PIAS4;KDM2A;TP53BP1;IFFO1;SMC5;NSMCE2;RNF8;UIMC1;ERCC8;BABAM1;ZBTB7A;XRCC4;PAXIP1;ERCC4;RAD50;POLL;MDC1;LIG4;POLM;RIF1;SETMAR;LIG3;DCLRE1A;DCLRE1B
prerank,GO_Biological_Process_2021::positive regulation of lipid biosynthetic process (GO:0046889),0.5040769636316341,1.1181429401629612,0.1565,0.2052193744262855,1.0,21/27,35.60%,APOA5;APOC2;APOA1;SORBS1;CREB1;SCARB1;APOE;SLC45A3;LDLR;MLXIPL;SREBF1;PLIN5;SIRT4;CREBL2;GPLD1;CNEP1R1;CHP1;FABP3;MFSD2A;CTDNEP1;SLC27A1
prerank,GO_Biological_Process_2021::oligosaccharide-lipid intermediate biosynthetic process (GO:0006490),0.5385735080058225,1.1180689977451768,0.2139628327473631,0.2052946493548161,1.0,13/13,46.17%,ALG6;ALG12;ALG13;ALG11;ALG3;ALG2;ALG8;ALG14;ALG1;DPAGT1;MPDU1;ALG9;SRD5A3
prerank,GO_Biological_Process_2021::mesonephric tubule development (GO:0072164),0.5390637083751789,1.1179811080478117,0.2078313253012048,0.2053816202705147,1.0,13/14,42.07%,BMP4;TCF21;ROBO2;BMP7;NPNT;PKD2;SLIT2;PKD1;OSR1;FOXC1;WNT11;SALL1;LHX1
prerank,GO_Biological_Process_2021::positive regulation of microtubule polymerization (GO:0031116),0.5139077454022478,1.1174347680602987,0.1705852926463231,0.2063986557614281,1.0,21/22,48.42%,CAV3;OCLN;PAK1;RAC1;CDK5R1;DCTN1;MECP2;GIT1;FES;CLIP1;DRG1;MAPRE1;ARL2;AKAP9;SLAIN2;NUMA1;CKAP5;CDK5RAP2;NAV3;PSRC1;CLASP1
prerank,GO_Biological_Process_2021::protein targeting to peroxisome (GO:0006625),0.5015813566375367,1.117387460162524,0.1435,0.2064120520227268,1.0,28/28,49.90%,PEX3;FIS1;RAB8B;ALDH3A2;PEX5;GDAP1;PEX13;ABCD2;HACL1;ABCD3;LONP2;PEX7;PEX2;PXMP2;PEX14;PEX6;ZFAND6;PEX19;PEX12;PEX1;PEX16;PEX11B;ATAD1;PEX10;SLC25A17;PEX26;ACBD5;PXMP4
prerank,GO_Biological_Process_2021::positive regulation of protein localization to cell periphery (GO:1904377),0.4935032601293769,1.1173720070555735,0.1235,0.2063587679716508,1.0,31/35,45.95%,ITGA3;TREM2;GNAI1;STAC;SQSTM1;STX3;SORBS1;ARF6;EPB41;STX4;CNPY4;RHOG;PLS1;SPTBN1;PTPN9;ARHGEF16;AKAP5;EPB41L2;DLG1;NKD2;GPER1;CIB1;ZDHHC8;STAC3;NUMA1;GPSM2;RANGRF;ATP2B4;AGR2;WNK3;DPP10
prerank,GO_Biological_Process_2021::cellular response to calcium ion (GO:0071277),0.4748036830629891,1.117348711685153,0.0765,0.2063246239680655,1.0,33/62,27.80%,LGMN;PLCG2;PPIF;DMTN;ADCY8;ALOX15;SCN5A;CPNE8;SLC25A24;ADD1;SYT1;PKD2;MEF2C;IQGAP1;RASGRP2;ADCY1;ACER1;WNT5A;SYT7;SYT2;HPCA;GPLD1;AKR1C3;MEF2A;RASA4;TRPM2;SYT9;SMPD1;CPNE3;MCOLN1;GUCA1A;CLIC4;CAPN3
prerank,GO_Biological_Process_2021::nucleus localization (GO:0051647),0.5606052042884306,1.1170506858534583,0.242115971515768,0.2068473040589948,1.0,8/10,37.41%,DCTN1;DYNC1H1;FBXW11;PAFAH1B1;SLC9A3R1;SYNE2;SYNE3;SUN2
prerank,GO_Biological_Process_2021::lipid homeostasis (GO:0055088),0.4819538948129715,1.1164785095051035,0.1,0.2079126290329732,1.0,39/48,42.61%,CETP;APOA5;TREM2;RCN3;CEBPA;XBP1;APOA1;APOE;ABHD5;USF1;FBXW7;ACOX2;ENPP7;ACOX1;CLN8;PNPLA5;DDX3X;IRS2;PNPLA2;DGAT2;MLXIPL;ABCG1;LIPG;ACOX3;ACOXL;PNPLA3;PNPLA4;RBP1;FABP3;PNPLA8;ATP13A2;USF2;TM6SF2;NR1D2;ZBTB20;ABHD4;ABCA2;ORMDL1;ORMDL2
prerank,GO_Biological_Process_2021::negative regulation of small molecule metabolic process (GO:0062014),0.535894227789296,1.1160657699531595,0.2145363408521303,0.2086746904917423,1.0,13/14,43.78%,ADIPOQ;GCK;EP300;NCOR1;C1QTNF3;CRY1;WNT4;MST1;ACMSD;BCKDK;SIK1;DKKL1;PGP
prerank,GO_Biological_Process_2021::alpha-amino acid metabolic process (GO:1901605),0.4888300308449592,1.1160259448315006,0.136,0.2086674897988573,1.0,34/36,49.29%,GPT;GLS2;ALDH18A1;ASS1;IYD;PYCR1;GLUL;GADL1;DDAH2;ATP7A;ASNS;GOT2;GLUD1;KMO;CBS;MTRR;GPT2;RIMKLB;GOT1;OAT;MTHFR;DDAH1;AADAT;MTHFD1;SLC25A12;PYCR2;NAT8L;GNMT;ASPA;SLC25A13;ASPG;NAALAD2;RIMKLA;THAP4
prerank,GO_Biological_Process_2021::liver development (GO:0001889),0.5042604496227702,1.1156474414291746,0.165,0.2093551884997211,1.0,22/26,44.41%,CEBPA;CEBPB;XBP1;TGFBR3;PCK1;ANXA1;PKD2;CEBPG;PCK2;NF1;GFER;PRKCSH;LSR;WNT4;CITED2;PROX1;CDK5RAP3;NKX2-8;NPHP3;ARID5B;COBL;ZIC3
prerank,GO_Biological_Process_2021::negative regulation of neuron differentiation (GO:0045665),0.517916623191522,1.1153346016090573,0.1946946946946947,0.2099000451238921,1.0,16/19,41.69%,SOX2;B2M;SOX9;BMP7;HEY1;HES1;DLL1;DTX1;CALR;ASCL1;EIF2AK4;HES5;CNTN4;REST;SIX3;MED1
prerank,GO_Biological_Process_2021::microtubule nucleation (GO:0007020),0.5162659123055161,1.1152195510024354,0.1830915457728864,0.2100596057179927,1.0,20/20,48.42%,NDEL1;CSNK1D;TUBGCP5;GOLGA2;TUBG1;TPPP;TUBGCP2;AKAP9;SLAIN2;NDE1;TUBGCP3;CLASP2;TUBGCP4;TUBG2;CENPJ;CCDC57;RANBP9;TUBGCP6;TPX2;CLASP1
prerank,GO_Biological_Process_2021::negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),0.50137265018615,1.1152153254324335,0.154,0.2099852379590609,1.0,26/27,49.69%,HFE;EIF3H;SDCBP;PARK7;USP7;USP14;GIPC1;UCHL5;DDRGK1;TAF9;CAMLG;OGT;BAG6;UBXN1;BAG5;MAP1A;SGTA;RYBP;FHIT;WAC;N4BP1;SVIP;CCAR2;TRIM39;STYX;TLK2
prerank,GO_Biological_Process_2021::histone mRNA catabolic process (GO:0071044),0.5515448912546262,1.1149851987494983,0.2390096008084891,0.2103878632495005,1.0,11/11,44.87%,ATM;DCP2;TUT1;XRN1;SSB;LSM1;UPF1;EXOSC4;MTPAP;EXOSC10;ERI1
prerank,GO_Biological_Process_2021::negative regulation of hippo signaling (GO:0035331),0.5440405888713297,1.1149736686317937,0.2169525731584258,0.2103249171567332,1.0,12/12,45.62%,MAP2K3;VGLL4;WWC1;AJUBA;SHANK2;LIMD1;WTIP;CIT;DLG5;MARK3;WWC3;WWC2
prerank,GO_Biological_Process_2021::cobalamin metabolic process (GO:0009235),0.5238072684784275,1.1146644795106022,0.2055137844611528,0.210875642878583,1.0,15/17,41.60%,CUBN;PRSS1;AMN;CTRB2;PRSS3;TCN1;TCN2;MMAA;MTRR;CD320;MTR;MMADHC;ABCD4;LMBRD1;MMAB
prerank,GO_Biological_Process_2021::positive regulation of cation transmembrane transport (GO:1904064),0.4974581654385918,1.1143360738558403,0.1545,0.2114718677703362,1.0,22/28,39.89%,ACE2;GNG2;STAC;GNB1;ANK2;KCNN3;ACTN2;KCNJ6;ANK3;KCNJ4;KCNMB2;PDZK1;KCNE1;KCNMB3;KCNJ9;KCNN2;KCNE5;KCNJ12;KCNMB1;KCNN1;AKAP6;KCNJ2
prerank,GO_Biological_Process_2021::sulfur amino acid catabolic process (GO:0000098),0.5609335065950308,1.1143045935505524,0.2439148073022312,0.2114527030979938,1.0,9/10,38.80%,CTH;TXN2;GADL1;CBS;MTRR;MAT1A;MPST;TST;BLMH
prerank,GO_Biological_Process_2021::negative chemotaxis (GO:0050919),0.4982337082540922,1.1142931201105275,0.1415707853926963,0.2113931950287486,1.0,24/28,44.46%,RHOA;APOA1;SEMA3A;ROBO1;SLIT2;SLIT3;SEMA3D;SEMA6D;NTN1;SEMA3F;SEMA3G;SEMA6A;SEMA6C;SEMA6B;PDGFA;SEMA3E;SEMA4A;UNC5C;SEMA3C;SEMA3B;SEMA4G;SEMA7A;SLIT1;SEMA4F
prerank,GO_Biological_Process_2021::rRNA transcription (GO:0009303),0.5303830636775776,1.1140241695823694,0.216148445336008,0.2118854783239136,1.0,15/15,46.99%,ANG;SIRT7;TCOF1;GTF3C3;SPIN1;GTF3C6;BRF1;POLR1E;NIFK;GTF3C1;GTF3A;TAF1B;GTF3C4;GTF3C5;GTF3C2
prerank,GO_Biological_Process_2021::response to cAMP (GO:0051591),0.4962321381709257,1.1138784429798565,0.1435,0.2121136684301927,1.0,17/31,20.17%,IGFBP5;DMTN;DUOX1;STAT1;DUOX2;AQP9;RAP1B;EZR;PKD2;AQP1;ZFP36L1;AANAT;RAPGEF1;RAP1A;SLC5A5;RAPGEF3;VGF
prerank,GO_Biological_Process_2021::nuclear transport (GO:0051169),0.5341345991233982,1.1138485514452865,0.2088353413654618,0.2120875625314071,1.0,13/14,41.19%,RGS14;ANP32A;NXT1;BANF1;NUP98;RBM15B;NUTF2;HMGA1;RSRC1;PSIP1;AAAS;CITED1;NUP205
prerank,GO_Biological_Process_2021::RNA biosynthetic process (GO:0032774),0.5066337478433578,1.1135901281454663,0.1845,0.2125456087703049,1.0,21/23,43.79%,TBP;GTF2B;ELL3;TAF6;TAF5;TAF4;TAF12;TAF7;TAF10;TBPL1;SETX;TTF2;SMARCA5;MTERF1;TCEA2;BRF1;BRF2;RSF1;TTF1;NCOA6;TAF13
prerank,GO_Biological_Process_2021::double-strand break repair (GO:0006302),0.4564834201070911,1.1134985506871198,0.018,0.2126447317153467,1.0,135/140,53.31%,PARP9;DNTT;VCP;UBE2N;RAD51;SAMHD1;BRCA1;AP5Z1;YY1;ATM;TNKS1BP1;SFPQ;NHEJ1;BRIP1;SUMO1;RECQL4;DTX3L;REV3L;XRCC6;POLB;BRCA2;HERC2;KAT5;RNF168;DNA2;UBE2V2;BARD1;DDX1;EME1;MTA1;PALB2;RAD51B;AP5S1;HMGB2;XRCC5;KDM4B;TDP2;NABP1;UBXN1;MORF4L1;BRCC3;RAD52;SETX;ERCC1;RAD51AP1;FEN1;RPA2;POLQ;BAZ1B;APBB1;SMARCA5;XRCC2;TDP1;PRPF19;DCLRE1C;NBN;PIAS4;KDM2A;TP53BP1;CDCA5;IFFO1;CIB1;APLF;KPNA2;SLX1A;RNF138;KDM4A;XRCC3;BLM;NSMCE1;NUCKS1;WRN;SMC5;ZFYVE26;NSMCE2;RAD21;TRIP13;RNF8;ZSWIM7;BAP1;RPA1;UIMC1;BABAM1;ACTR5;RBBP8;MAD2L2;KDM4D;ERCC5;SMC6;SWI5;XRCC4;SLX4;PAXIP1;INO80;RECQL;ERCC4;XRCC1;NABP2;RECQL5;EYA1;SWSAP1;POLN;RAD50;POLL;ACTR8;MCM8;MCM9;MDC1;LIG4;RAD51C;APTX;RAD54B;FAN1;TONSL;RPA3;EXD2;POLM;RIF1;RAD51D;SETMAR;LIG3;DCLRE1A;RPA4;HUS1;DCLRE1B;RFWD3;AUNIP;MEIOB;RMI1;SMARCAL1;SFR1;SPIDR;HELQ;GEN1;MMS22L
prerank,GO_Biological_Process_2021::regulation of nuclear division (GO:0051783),0.5209820605387673,1.1134112411776376,0.1961961961961962,0.2127441713479612,1.0,16/18,41.58%,CDC25C;CCDC8;DAPK3;PDXP;CAV2;PKMYT1;OBSL1;CUL9;FBXO43;PIN1;FBXO5;NEK2;CUL7;RCC1;BORA;MKI67
prerank,"GO_Biological_Process_2021::nucleotide-excision repair, DNA incision (GO:0033683)",0.4949225903113033,1.1129787293588065,0.157,0.2135303023152793,1.0,30/30,50.57%,UBA52;UBB;GTF2H4;UBC;ERCC2;DDB2;PCNA;RFC3;CUL4B;ERCC1;RPA2;RFC5;RFC4;GTF2H2;GTF2H5;NTHL1;OGG1;XPA;ERCC3;GTF2H1;RPA1;ERCC5;POLK;GTF2H3;ERCC4;FAN1;RPA3;CHD1L;RFC2;RFC1
prerank,GO_Biological_Process_2021::regulation of cellular protein catabolic process (GO:1903362),0.5245419819026962,1.1129101699919264,0.1981981981981982,0.2135886893990007,1.0,13/17,30.53%,VPS35;EZR;MSN;RDX;PTTG1IP;ATRAID;VGLL4;RGP1;RIC1;DAB2IP;VPS11;DACT1;CDK5RAP3
prerank,GO_Biological_Process_2021::purine ribonucleoside monophosphate metabolic process (GO:0009167),0.5428274052526709,1.1127695067842172,0.2269076305220883,0.2137984308037723,1.0,12/13,40.80%,AMPD1;HPRT1;ADSL;LHPP;AMPD2;AK3;ATIC;NT5C2;AMPD3;PAICS;AK4;GMPR2
prerank,GO_Biological_Process_2021::cellular response to retinoic acid (GO:0071300),0.4935144227970809,1.1126325242385635,0.142,0.2140050514439044,1.0,22/33,32.29%,CREB1;SOX9;TWF2;WNT3A;RORB;AQP1;FZD4;ATM;ABL2;BRINP1;WNT5A;FZD10;WNT2;SNW1;PTK7;TBX1;HTRA2;TESC;SETX;WNT3;PAX2;WNT11
prerank,GO_Biological_Process_2021::alcohol catabolic process (GO:0046164),0.5576633913313794,1.1125158413651215,0.2413793103448276,0.2141618705460544,1.0,6/10,18.26%,SCARF1;CYP7A1;APOE;CEL;SNX17;CYP27A1
